上榜日期,证券号码,证券简称,上榜涨幅,买入额（万）,卖出额（万）,净买入（万）,所属营业部,游资名称
2025-07-22,002596,海南瑞泽,5.12%,819.43万,2066.22万,-1246.78万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2025-07-22,000796,凯撒旅业,10.11%,617.11万,2091.34万,-1474.23万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2025-07-22,600773,西藏城投,10.04%,0,3347.23万,-3347.23万,中国银河证券股份有限公司成都科华北路证券营业部,成都系
2025-07-22,601868,中国能建,10.20%,5665.64万,0,5665.64万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2025-07-22,600826,兰生股份,10.00%,6203.98万,0,6203.98万,招商证券股份有限公司福州六一中路证券营业部,六一路
2025-07-22,600537,亿晶光电,9.97%,2442.99万,0,2442.99万,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,六一路
2025-07-22,002104,恒宝股份,6.25%,136.98万,1.67亿,-1.65亿,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,六一路
2025-07-22,603590,康辰药业,6.86%,0,3501.52万,-3501.52万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,600774,汉商集团,-9.97%,1175.22万,0,1175.22万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,600620,天宸股份,-10.00%,0,653.04万,-653.04万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,600537,亿晶光电,9.97%,0,1884.38万,-1884.38万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,600507,方大特钢,10.07%,0,566.65万,-566.65万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,002951,金时科技,-10.00%,177.29万,875万,-697.71万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,002645,华宏科技,-6.73%,2060.19万,2746.71万,-686.52万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,002565,顺灏股份,-7.50%,1541.56万,456.28万,1085.27万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,002394,联发股份,-9.64%,824.28万,769.55万,54.72万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,002104,恒宝股份,6.25%,1052.38万,6149.74万,-5097.36万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,000983,山西焦煤,10.07%,874.86万,1898.8万,-1023.93万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-22,601399,国机重装,10.06%,3192.68万,0,3192.68万,华泰证券股份有限公司总部,量化基金
2025-07-22,600826,兰生股份,10.00%,0,2239.8万,-2239.8万,平安证券股份有限公司深圳分公司,红岭路
2025-07-22,600117,西宁特钢,10.04%,1138.29万,0,1138.29万,国投证券股份有限公司西安曲江池南路证券营业部,曲江池
2025-07-22,002883,中设股份,9.99%,0,2888.77万,-2888.77万,中信证券股份有限公司北京总部证券营业部,呼家楼
2025-07-21,600117,西宁特钢,10.21%,351.25万,0,351.25万,华泰证券股份有限公司南京江宁天元东路证券营业部,苏南帮
2025-07-21,002209,达意隆,-3.84%,3156,815.29万,-814.97万,中国银河证券股份有限公司北京学院南路证券营业部,苏南帮
2025-07-21,600117,西宁特钢,10.21%,512.63万,0,512.63万,东莞证券股份有限公司四川分公司,苏南帮
2025-07-21,603716,塞力医疗,7.43%,1685.8万,0,1685.8万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-21,600620,天宸股份,-1.81%,1164.82万,0,1164.82万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-21,301217,铜冠铜箔,-1.81%,1869.65万,19.63万,1850.01万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-21,001359,平安电工,10.00%,36.39万,3439.23万,-3402.83万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-21,001287,中电港,-7.53%,22.29万,4026.28万,-4003.98万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-21,688356,键凯科技,20.00%,1860.81万,0,1860.81万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,688257,新锐股份,16.50%,1288.19万,0,1288.19万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,688222,成都先导,6.38%,3967.92万,0,3967.92万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,688011,新光光电,16.08%,0,460.84万,-460.84万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,603716,塞力医疗,7.43%,2252.87万,0,2252.87万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,603511,爱慕股份,1.12%,0,675.35万,-675.35万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,600939,重庆建工,10.14%,0,526.34万,-526.34万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,600822,上海物贸,2.34%,0,2219.96万,-2219.96万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,600815,厦工股份,10.14%,1111.47万,0,1111.47万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,600513,联环药业,6.75%,2307.67万,0,2307.67万,中信证券股份有限公司上海分公司,孙哥
2025-07-21,300878,维康药业,5.14%,1014.9万,1039.72万,-24.81万,华鑫证券有限责任公司上海茅台路证券营业部,炒股养家
2025-07-21,600939,重庆建工,10.14%,922.59万,0,922.59万,华鑫证券有限责任公司上海宛平南路证券营业部,炒股养家
2025-07-21,002265,建设工业,9.99%,7878.65万,691.11万,7187.53万,华鑫证券有限责任公司江苏分公司,南京帮
2025-07-21,600513,联环药业,6.75%,0,2383.03万,-2383.03万,华鑫证券有限责任公司杭州分公司 ,南京帮
2025-07-21,600829,人民同泰,9.96%,0,2323.63万,-2323.63万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-21,600444,国机通用,10.02%,1043.67万,0,1043.67万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-21,301161,唯万密封,19.99%,1119.63万,13.59万,1106.04万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-21,600444,国机通用,10.02%,1076.55万,0,1076.55万,中国银河证券股份有限公司绍兴证券营业部,赵老哥
2025-07-21,603280,南方路机,10.00%,606.14万,0,606.14万,东方证券股份有限公司无锡新生路证券营业部,上海超短帮
2025-07-21,301161,唯万密封,19.99%,1917.7万,12.02万,1905.68万,东方证券股份有限公司无锡新生路证券营业部,上海超短帮
2025-07-21,600829,人民同泰,9.96%,2473.48万,0,2473.48万,华鑫证券有限责任公司深圳益田路证券营业部,益田路
2025-07-21,002542,中化岩土,9.97%,2802.07万,2875.8万,-73.72万,华鑫证券有限责任公司深圳益田路证券营业部,益田路
2025-07-21,002167,东方锆业,7.25%,9799,3003.44万,-3002.46万,华鑫证券有限责任公司深圳益田路证券营业部,益田路
2025-07-21,920060,万源通,7.58%,1765.64万,0,1765.64万,东亚前海证券有限责任公司上海分公司,思明南路
2025-07-21,688585,上纬新材,19.99%,0,3595.54万,-3595.54万,东亚前海证券有限责任公司上海分公司,思明南路
2025-07-21,600376,首开股份,10.16%,377.23万,0,377.23万,东亚前海证券有限责任公司上海分公司,思明南路
2025-07-21,603496,恒为科技,1.34%,0,2816.55万,-2816.55万,华泰证券股份有限公司上海武定路证券营业部,炒新一族
2025-07-21,002265,建设工业,9.99%,7878.65万,691.11万,7187.53万,华鑫证券有限责任公司江苏分公司,首板挖掘
2025-07-21,600751,海航科技,2.44%,0,2865.8万,-2865.8万,东方证券股份有限公司厦门仙岳路证券营业部,山东帮
2025-07-21,001359,平安电工,10.00%,2404.18万,2682.83万,-278.64万,东方证券股份有限公司厦门仙岳路证券营业部,山东帮
2025-07-21,603496,恒为科技,1.34%,0,2816.55万,-2816.55万,华泰证券股份有限公司上海武定路证券营业部,一花一残忆
2025-07-21,002940,昂利康,10.00%,2340.59万,4517.1万,-2176.5万,中信建投证券股份有限公司杭州庆春路证券营业部,杭州帮
2025-07-21,002104,恒宝股份,-2.41%,30.12万,1.1亿,-1.1亿,中信建投证券股份有限公司杭州庆春路证券营业部,杭州帮
2025-07-21,600620,天宸股份,-1.81%,0,3979.07万,-3979.07万,联储证券股份有限公司浙江分公司,上塘路
2025-07-21,002167,东方锆业,7.25%,490.21万,5434.74万,-4944.53万,华泰证券股份有限公司成都蜀金路证券营业部,葵花宝典
2025-07-21,002645,华宏科技,9.98%,78.61万,3512.97万,-3434.36万,中信证券股份有限公司西安朱雀大街证券营业部,方新侠
2025-07-21,002104,恒宝股份,-2.41%,6923.79万,31.85万,6891.93万,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,六一路
2025-07-21,603716,塞力医疗,7.43%,0,2808.28万,-2808.28万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,603001,奥康国际,-7.33%,0,688.24万,-688.24万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,601279,英利汽车,-6.44%,1444.1万,0,1444.1万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,600822,上海物贸,2.34%,1946.51万,0,1946.51万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,600751,海航科技,2.44%,3204.87万,0,3204.87万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,600620,天宸股份,-1.81%,892.12万,0,892.12万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,600513,联环药业,6.75%,2802.15万,0,2802.15万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,301217,铜冠铜箔,-1.81%,1309.98万,7096.09万,-5786.11万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,002365,永安药业,-5.96%,1745.75万,644.07万,1101.67万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,002178,延华智能,-6.55%,2392.15万,16.88万,2375.26万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,002167,东方锆业,7.25%,3874.82万,1938.03万,1936.78万,中国国际金融股份有限公司上海分公司,量化基金
2025-07-21,600939,重庆建工,10.14%,495.25万,0,495.25万,华泰证券股份有限公司总部,量化基金
2025-07-21,600815,厦工股份,10.14%,1035.91万,0,1035.91万,华泰证券股份有限公司总部,量化基金
2025-07-21,600117,西宁特钢,10.21%,463.09万,0,463.09万,华泰证券股份有限公司总部,量化基金
2025-07-21,301132,满坤科技,-2.91%,889.72万,99.96万,789.76万,平安证券股份有限公司深圳分公司,红岭路
2025-07-21,300617,安靠智电,19.99%,89.73万,746.72万,-656.98万,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,敢死队
2025-07-21,002178,延华智能,-6.55%,0,1893.01万,-1893.01万,华鑫证券有限责任公司南京清凉门大街证券营业部,湖州劳动路
2025-07-18,600343,航天动力,10.04%,1216.5万,0,1216.5万,东莞证券股份有限公司四川分公司,苏南帮
2025-07-18,002623,亚玛顿,-9.99%,280.67万,1707.29万,-1426.61万,东莞证券股份有限公司四川分公司,苏南帮
2025-07-18,605033,美邦股份,9.98%,1069.22万,0,1069.22万,中信证券股份有限公司杭州凤起路证券营业部,N周二
2025-07-18,600537,亿晶光电,-7.03%,1091.61万,0,1091.61万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-18,002329,皇氏集团,-7.42%,2339.34万,15.13万,2324.2万,中国银河证券股份有限公司北京中关村大街证券营业部,竞价抢筹
2025-07-18,603590,康辰药业,9.46%,2584.5万,0,2584.5万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-07-18,603257,中国瑞林,3.49%,0,277.22万,-277.22万,中信证券股份有限公司上海溧阳路证券营业部,孙哥
2025-07-18,688660,电气风电,20.05%,0,756.55万,-756.55万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,605168,三人行,-6.87%,0,1845.74万,-1845.74万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,603716,塞力医疗,-0.59%,4381.32万,0,4381.32万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,603617,君禾股份,-3.96%,1228.81万,0,1228.81万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,603590,康辰药业,9.46%,0,1553.09万,-1553.09万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,603257,中国瑞林,3.49%,2209.41万,0,2209.41万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,603129,春风动力,-7.46%,4020.27万,0,4020.27万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,601003,柳钢股份,10.05%,3423.16万,0,3423.16万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,600826,兰生股份,10.02%,3382.88万,0,3382.88万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,600822,上海物贸,-4.29%,2216.44万,0,2216.44万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,600774,汉商集团,9.97%,0,240.05万,-240.05万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,600513,联环药业,0.66%,1248.65万,0,1248.65万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,600343,航天动力,10.04%,0,1668.93万,-1668.93万,中信证券股份有限公司上海分公司,孙哥
2025-07-18,300631,久吾高科,20.01%,1286.39万,8.59万,1277.8万,华鑫证券有限责任公司上海茅台路证券营业部,炒股养家
2025-07-18,688350,富淼科技,20.02%,916.8万,0,916.8万,华鑫证券有限责任公司上海宛平南路证券营业部,炒股养家
2025-07-18,605033,美邦股份,9.98%,1232.59万,0,1232.59万,华鑫证券有限责任公司上海宛平南路证券营业部,炒股养家
2025-07-18,600513,联环药业,0.66%,0,1726.33万,-1726.33万,华鑫证券有限责任公司杭州分公司 ,南京帮
2025-07-18,600822,上海物贸,-4.29%,0,1659.83万,-1659.83万,国盛证券有限责任公司宁波桑田路证券营业部,宁波桑田路
2025-07-18,605033,美邦股份,9.98%,1120.83万,0,1120.83万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-18,600829,人民同泰,10.00%,2122.38万,0,2122.38万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-18,002393,力生制药,4.68%,1525.34万,126.21万,1399.12万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-18,002265,建设工业,10.01%,556.39万,2648.72万,-2092.33万,华鑫证券有限责任公司上海分公司,量化打板
2025-07-18,688350,富淼科技,20.02%,797.19万,0,797.19万,华鑫证券有限责任公司成都交子大道证券营业部,量化打板
2025-07-18,002104,恒宝股份,-7.88%,71.04万,1.17亿,-1.16亿,中国银河证券股份有限公司绍兴证券营业部,赵老哥
2025-07-18,603115,海星股份,10.03%,0,2993.76万,-2993.76万,中国银河证券股份有限公司北京阜成路证券营业部,赵老哥
2025-07-18,600829,人民同泰,10.00%,2396.89万,0,2396.89万,华鑫证券有限责任公司深圳益田路证券营业部,益田路
2025-07-18,600537,亿晶光电,-7.03%,0,1641.38万,-1641.38万,华鑫证券有限责任公司深圳益田路证券营业部,益田路
2025-07-18,600777,*ST新潮,4.98%,0,510.06万,-510.06万,国金证券股份有限公司深圳湾一号证券营业部,欢乐海岸
2025-07-18,603115,海星股份,10.03%,687.47万,0,687.47万,中泰证券股份有限公司深圳分公司,欢乐海岸
2025-07-18,920060,万源通,11.00%,3850.43万,0,3850.43万,东亚前海证券有限责任公司上海分公司,思明南路
2025-07-18,688585,上纬新材,20.01%,1886.6万,0,1886.6万,东亚前海证券有限责任公司上海分公司,思明南路
2025-07-18,600774,汉商集团,9.97%,827.71万,0,827.71万,东亚前海证券有限责任公司上海分公司,思明南路
